uf,ano,mes,chuva_mm,temp_c,media_chuva_mm,media_temp_c,anomalia_chuva,anomalia_temp,ipca_acum_ano,ipca_var_mensal
TO,2022,2,3944.4,26.828431461819463,6329.44,26.045448619648436,-2385.0399999999995,0.7829828421710268,2.41,1.28
TO,2022,3,3970.8,26.688975405953865,6620.639999999999,26.15632274140068,-2649.8399999999992,0.5326526645531864,4.89,2.42
TO,2022,4,1787.2,27.216227415428182,4302.8,26.512794103413807,-2515.6000000000004,0.7034333120143756,7.05,2.06
TO,2022,5,430.0,26.578191509822137,762.24,26.424725102245976,-332.24,0.15346640757616115,7.56,0.48
TO,2022,6,422.0,26.427800623547245,109.44000000000001,25.9298530359535,312.56,0.497947587593746,8.42,0.8
TO,2022,7,0.8,25.896872542230838,16.799999999999997,25.729151444670016,-15.999999999999996,0.16772109756082187,9.83,1.3
TO,2022,8,3.6,27.302285574284365,198.07999999999998,27.413690835993094,-194.48,-0.11140526170872889,10.1,0.24
TO,2022,9,1164.8,28.32022251015031,634.88,29.025372025702573,529.92,-0.7051495155522645,9.54,-0.51
TO,2022,10,2160.8,28.35024780243144,2663.92,28.566292568544764,-503.1199999999999,-0.21604476611332402,10.32,0.72
TO,2022,11,6782.0,25.744357428489252,4762.719999999999,26.738142820617895,2019.2800000000007,-0.9937853921286433,10.91,0.53
TO,2022,12,8012.0,25.402178212412547,5806.64,26.359192548997147,2205.3599999999997,-0.9570143365845993,11.64,0.66
TO,2023,1,5126.8,25.393457535488082,7088.24,25.968123228618833,-1961.4399999999996,-0.5746656931307506,0.59,0.59
TO,2023,2,4073.2,26.221351676824646,6329.44,26.045448619648436,-2256.24,0.17590305717621035,0.76,0.16
TO,2023,3,8686.8,25.445052807350322,6620.639999999999,26.15632274140068,2066.16,-0.7112699340503568,0.81,0.05
TO,2023,4,4023.6,26.26556574921675,4302.8,26.512794103413807,-279.2000000000003,-0.24722835419705547,1.53,0.71
TO,2023,5,1359.2,26.481645367283814,762.24,26.424725102245976,596.96,0.05692026503783865,1.69,0.16
TO,2023,6,3.1999999999999997,26.01002008369216,109.44000000000001,25.9298530359535,-106.24000000000001,0.08016704773866223,1.02,-0.66
TO,2023,7,0.0,25.6076314806152,16.799999999999997,25.729151444670016,-16.799999999999997,-0.12151996405481569,0.55,-0.46
TO,2023,8,711.6,27.18009957388851,198.07999999999998,27.413690835993094,513.52,-0.2335912621045857,-0.31,-0.85
TO,2023,9,1003.6,29.207287903233574,634.88,29.025372025702573,368.72,0.1819158775310008,-1.02,-0.71
TO,2023,10,2652.4,28.887951984163873,2663.92,28.566292568544764,-11.519999999999982,0.32165941561910927,-0.7,0.31
TO,2023,11,3620.8,27.594878403789867,4762.719999999999,26.738142820617895,-1141.9199999999992,0.8567355831719716,-0.08,0.63
TO,2023,12,4434.0,27.290639164211548,5806.64,26.359192548997147,-1372.6400000000003,0.9314466152144014,1.03,1.11
TO,2024,1,10617.2,25.884578398689545,7088.24,25.968123228618833,3528.960000000001,-0.0835448299292878,1.38,1.38
TO,2024,2,7189.2,26.077179103036453,6329.44,26.045448619648436,859.7600000000002,0.031730483388017205,2.34,0.95
TO,2024,3,6631.6,26.827445470504248,6620.639999999999,26.15632274140068,10.960000000000946,0.6711227291035691,2.88,0.53
TO,2024,4,5506.0,26.6026752182537,4302.8,26.512794103413807,1203.1999999999998,0.08988111483989414,3.59,0.7
TO,2024,5,194.0,26.572316637513076,762.24,26.424725102245976,-568.24,0.14759153526710023,4.23,0.62
TO,2024,6,0.0,25.359412245514147,109.44000000000001,25.9298530359535,-109.44000000000001,-0.5704407904393527,4.7,0.44
TO,2024,7,80.39999999999999,24.9463955846349,16.799999999999997,25.729151444670016,63.599999999999994,-0.7827558600351168,3.65,-1.0
TO,2024,8,144.0,26.53034554244707,198.07999999999998,27.413690835993094,-54.079999999999984,-0.8833452935460251,3.2,-0.44
TO,2024,9,58.0,28.74183940152654,634.88,29.025372025702573,-576.88,-0.28353262417603275,3.71,0.5
TO,2024,10,3125.2,28.50580776039534,2663.92,28.566292568544764,461.27999999999975,-0.06048480814942536,4.81,1.06
TO,2024,11,5597.2,26.632769046633523,4762.719999999999,26.738142820617895,834.4800000000005,-0.10537377398437187,6.44,1.55
TO,2024,12,6013.2,26.18803149016476,5806.64,26.359192548997147,206.5599999999995,-0.17116105883238575,7.69,1.18
